,utdate,quarter,start,stop,start_jd,stop_jd,kpfcc,dark
1380,2022-01-13,1,04:52,07:41,2459592.7030564547,2459592.8204541565,False,False
1381,2022-01-13,2,07:41,10:30,2459592.8204541565,2459592.937851858,False,False
1382,2022-01-13,3,10:30,13:19,2459592.937851858,2459593.0552495597,True,False
1383,2022-01-13,4,13:19,16:08,2459593.0552495597,2459593.172647261,True,False
1384,2022-01-14,1,04:52,07:41,2459593.703468869,2459593.8207868915,False,False
1385,2022-01-14,2,07:41,10:30,2459593.8207868915,2459593.938104914,False,False
1386,2022-01-14,3,10:30,13:19,2459593.938104914,2459594.055422936,True,False
1387,2022-01-14,4,13:19,16:08,2459594.055422936,2459594.1727409586,True,False
1388,2022-01-15,1,04:53,07:42,2459594.703879867,2459594.821115097,False,False
1389,2022-01-15,2,07:42,10:31,2459594.821115097,2459594.9383503264,False,False
1390,2022-01-15,3,10:31,13:20,2459594.9383503264,2459595.0555855557,False,False
1391,2022-01-15,4,13:20,16:08,2459595.0555855557,2459595.1728207855,True,False
1392,2022-01-16,1,04:54,07:42,2459595.7042891877,2459595.821438552,True,False
1393,2022-01-16,2,07:42,10:31,2459595.821438552,2459595.9385879156,False,False
1394,2022-01-16,3,10:31,13:20,2459595.9385879156,2459596.0557372794,False,False
1395,2022-01-16,4,13:20,16:08,2459596.0557372794,2459596.1728866436,False,False
1396,2022-01-17,1,04:54,07:43,2459596.704696585,2459596.821757051,False,False
1397,2022-01-17,2,07:43,10:31,2459596.821757051,2459596.938817518,False,False
1398,2022-01-17,3,10:31,13:20,2459596.938817518,2459597.055877984,False,False
1399,2022-01-17,4,13:20,16:09,2459597.055877984,2459597.1729384502,False,False
1400,2022-01-18,1,04:55,07:43,2459597.705101828,2459597.822070406,False,False
1401,2022-01-18,2,07:43,10:32,2459597.822070406,2459597.9390389835,False,False
1402,2022-01-18,3,10:32,13:20,2459597.9390389835,2459598.0560075613,False,False
1403,2022-01-18,4,13:20,16:09,2459598.0560075613,2459598.172976139,True,False
1404,2022-01-19,1,04:55,07:44,2459598.705504702,2459598.8223784408,False,False
1405,2022-01-19,2,07:44,10:32,2459598.8223784408,2459598.9392521796,False,False
1406,2022-01-19,3,10:32,13:20,2459598.9392521796,2459599.056125918,False,False
1407,2022-01-19,4,13:20,16:09,2459599.056125918,2459599.1729996568,False,False
1408,2022-01-20,1,04:56,07:44,2459599.7059050044,2459599.822680994,False,False
1409,2022-01-20,2,07:44,10:32,2459599.822680994,2459599.939456984,False,False
1410,2022-01-20,3,10:32,13:20,2459599.939456984,2459600.0562329735,False,False
1411,2022-01-20,4,13:20,16:09,2459600.0562329735,2459600.173008963,True,False
1412,2022-01-21,1,04:57,07:45,2459600.706302546,2459600.822977917,False,False
1413,2022-01-21,2,07:45,10:33,2459600.822977917,2459600.9396532876,False,False
1414,2022-01-21,3,10:33,13:21,2459600.9396532876,2459601.0563286585,False,False
1415,2022-01-21,4,13:21,16:09,2459601.0563286585,2459601.1730040293,False,False
1416,2022-01-22,1,04:57,07:45,2459601.7066971497,2459601.8232690715,False,True
1417,2022-01-22,2,07:45,10:33,2459601.8232690715,2459601.939840994,False,False
1418,2022-01-22,3,10:33,13:21,2459601.939840994,2459602.0564129157,False,False
1419,2022-01-22,4,13:21,16:09,2459602.0564129157,2459602.1729848376,False,False
1420,2022-01-23,1,04:58,07:45,2459602.7070886465,2459602.823554329,False,True
1421,2022-01-23,2,07:45,10:33,2459602.823554329,2459602.9400200117,False,False
1422,2022-01-23,3,10:33,13:21,2459602.9400200117,2459603.0564856944,False,False
1423,2022-01-23,4,13:21,16:09,2459603.0564856944,2459603.172951377,True,False
1424,2022-01-24,1,04:58,07:46,2459603.7074768757,2459603.8238335685,False,True
1425,2022-01-24,2,07:46,10:33,2459603.8238335685,2459603.9401902608,False,False
1426,2022-01-24,3,10:33,13:21,2459603.9401902608,2459604.0565469535,False,False
1427,2022-01-24,4,13:21,16:08,2459604.0565469535,2459604.172903646,False,False
1428,2022-01-25,1,04:59,07:46,2459604.70786168,2459604.8241066714,False,True
1429,2022-01-25,2,07:46,10:34,2459604.8241066714,2459604.940351663,False,False
1430,2022-01-25,3,10:34,13:21,2459604.940351663,2459605.0565966545,True,False
1431,2022-01-25,4,13:21,16:08,2459605.0565966545,2459605.172841646,True,False
1432,2022-01-26,1,04:59,07:47,2459605.7082422585,2459605.8243730403,False,True
1433,2022-01-26,2,07:47,10:34,2459605.8243730403,2459605.9405038217,False,True
1434,2022-01-26,3,10:34,13:21,2459605.9405038217,2459606.056634603,False,False
1435,2022-01-26,4,13:21,16:08,2459606.056634603,2459606.172765385,True,False
1436,2022-01-27,1,05:00,07:47,2459606.70861848,2459606.8246325776,False,True
1437,2022-01-27,2,07:47,10:34,2459606.8246325776,2459606.9406466754,False,True
1438,2022-01-27,3,10:34,13:21,2459606.9406466754,2459607.0566607728,True,False
1439,2022-01-27,4,13:21,16:08,2459607.0566607728,2459607.1726748706,True,False
1440,2022-01-28,1,05:00,07:47,2459607.708990848,2459607.824885664,False,True
1441,2022-01-28,2,07:47,10:34,2459607.824885664,2459607.94078048,False,True
1442,2022-01-28,3,10:34,13:21,2459607.94078048,2459608.056675296,False,True
1443,2022-01-28,4,13:21,16:08,2459608.056675296,2459608.1725701117,True,False
1444,2022-01-29,1,05:01,07:48,2459608.7093592016,2459608.82513218,False,True
1445,2022-01-29,2,07:48,10:34,2459608.82513218,2459608.9409051584,False,True
1446,2022-01-29,3,10:34,13:21,2459608.9409051584,2459609.0566781363,False,True
1447,2022-01-29,4,13:21,16:08,2459609.0566781363,2459609.1724511147,False,False
1448,2022-01-30,1,05:02,07:48,2459609.7097233725,2459609.8253720007,False,True
1449,2022-01-30,2,07:48,10:35,2459609.8253720007,2459609.941020629,False,True
1450,2022-01-30,3,10:35,13:21,2459609.941020629,2459610.056669257,False,True
1451,2022-01-30,4,13:21,16:08,2459610.056669257,2459610.1723178853,False,False
1452,2022-01-31,1,05:02,07:48,2459610.7100831913,2459610.825605001,False,True
1453,2022-01-31,2,07:48,10:35,2459610.825605001,2459610.94112681,False,True
1454,2022-01-31,3,10:35,13:21,2459610.94112681,2459611.0566486195,False,True
1455,2022-01-31,4,13:21,16:07,2459611.0566486195,2459611.1721704286,False,True
1456,2022-02-01,1,05:03,07:49,2459611.710438493,2459611.825831059,False,True
1457,2022-02-01,2,07:49,10:35,2459611.825831059,2459611.9412236246,False,True
1458,2022-02-01,3,10:35,13:21,2459611.9412236246,2459612.05661619,False,True
1459,2022-02-01,4,13:21,16:07,2459612.05661619,2459612.1720087556,False,True
